attempt_id,business_id,business_category,business_true_avg_rating,business_displayed_stars,business_review_count,intended_star,user_review_count,user_tenure_days,user_experience_z,user_is_elite,device_mobile,session_prompted,completed,review_length
58939,368,restaurants,4.271,4.5,10,5,1,468,-1.3196,0,1,0,1,51.0
58940,3907,services,2.337,2.5,24,5,13,208,0.8838,0,1,0,0,
58941,1854,services,3.522,3.5,21,5,18,105,1.2296,0,1,0,1,39.0
58942,1131,shopping,3.232,3.0,15,5,8,85,0.3835,1,1,1,0,
58943,1062,restaurants,3.752,4.0,35,2,1,281,-1.3196,0,0,0,1,120.0
58944,2711,restaurants,3.525,3.5,34,4,11,286,0.7092,0,0,1,1,116.0
58945,3323,services,4.434,4.5,28,5,10,126,0.6107,0,1,1,1,29.0
58946,1901,restaurants,3.294,3.5,6,5,41,550,2.1278,0,1,0,1,155.0
58947,1743,health,3.063,3.0,125,4,3,536,-0.5348,0,0,0,0,
58948,3514,services,4.152,4.0,114,1,7,66,0.2501,0,0,1,1,36.0
58949,1808,shopping,3.846,4.0,5,2,2,746,-0.8605,0,0,0,1,69.0
58950,1323,services,2.977,3.0,29,5,1,229,-1.3196,0,0,0,1,42.0
58951,3687,health,3.134,3.0,9,5,1,164,-1.3196,0,1,0,0,
58952,3210,shopping,3.652,3.5,16,4,5,455,-0.0756,0,1,1,0,
58953,2311,restaurants,3.469,3.5,30,5,2,185,-0.8605,0,1,0,0,
58954,44,services,3.814,4.0,25,4,8,47,0.3835,1,0,0,1,130.0
58955,1549,restaurants,4.551,4.5,46,5,9,162,0.5028,0,0,1,1,111.0
58956,3910,shopping,4.107,4.0,9,5,5,129,-0.0756,0,1,1,1,30.0
58957,3933,restaurants,2.538,2.5,73,1,1,200,-1.3196,0,0,1,0,
58958,2693,health,3.682,3.5,9,5,2,387,-0.8605,0,1,0,0,
58959,1849,beauty,3.746,3.5,140,4,6,121,0.0989,0,1,0,0,
58960,3438,restaurants,4.558,4.5,11,5,7,842,0.2501,0,0,0,1,97.0
58961,2318,shopping,3.833,4.0,26,5,7,289,0.2501,0,1,1,1,32.0
58962,239,restaurants,4.947,5.0,20,3,12,429,0.7999,0,0,1,1,133.0
58963,1528,restaurants,3.526,3.5,11,5,4,164,-0.2821,0,1,0,0,
58964,1295,shopping,3.196,3.0,150,5,6,901,0.0989,0,1,1,1,27.0
58965,2676,shopping,3.772,4.0,93,5,9,574,0.5028,0,0,1,1,45.0
58966,878,nightlife,3.125,3.0,128,1,13,82,0.8838,0,0,0,1,75.0
58967,3103,beauty,3.516,3.5,66,3,5,210,-0.0756,0,0,1,1,74.0
58968,973,services,4.0,4.0,24,5,4,2260,-0.2821,0,1,1,1,33.0
58969,2514,restaurants,2.38,2.5,9,5,6,1250,0.0989,0,0,1,1,55.0
58970,1203,beauty,3.721,3.5,57,3,5,313,-0.0756,0,0,0,1,94.0
58971,993,restaurants,3.889,4.0,6,5,3,769,-0.5348,0,1,0,1,118.0
58972,2820,restaurants,4.857,5.0,9,5,2,191,-0.8605,0,1,0,0,
58973,3769,nightlife,3.506,3.5,29,5,1,678,-1.3196,0,1,0,0,
58974,3199,health,4.04,4.0,23,5,8,92,0.3835,0,1,0,1,32.0
58975,2046,shopping,3.736,3.5,3,2,8,70,0.3835,0,1,0,0,
58976,3658,services,3.492,3.5,31,5,6,1906,0.0989,0,1,1,1,26.0
58977,3304,beauty,3.948,4.0,219,5,7,455,0.2501,0,0,0,1,47.0
58978,3671,nightlife,3.839,4.0,25,5,4,143,-0.2821,0,0,1,1,59.0
58979,35,restaurants,4.237,4.0,31,5,36,514,1.9842,1,1,1,0,
58980,3253,shopping,3.972,4.0,602,5,12,407,0.7999,0,1,1,0,
58981,2071,shopping,3.079,3.0,10,5,39,60,2.0725,0,1,0,1,37.0
58982,2793,health,4.804,5.0,10,5,2,359,-0.8605,0,1,0,0,
58983,3742,services,2.199,2.0,8,1,4,535,-0.2821,0,1,0,0,
58984,2078,restaurants,3.761,4.0,55,5,4,1313,-0.2821,0,1,1,1,55.0
58985,2752,services,4.932,5.0,32,3,23,185,1.4941,0,0,1,1,29.0
58986,3930,shopping,4.001,4.0,7,4,0,48,-2.1045,0,0,0,0,
58987,456,health,2.647,2.5,32,5,9,124,0.5028,0,1,0,1,24.0
58988,2968,nightlife,3.368,3.5,16,5,6,132,0.0989,0,1,0,0,
58989,2839,restaurants,4.213,4.0,7,3,16,175,1.1036,1,1,0,1,83.0
58990,761,restaurants,3.417,3.5,26,2,3,281,-0.5348,0,0,1,0,
58991,60,beauty,3.51,3.5,12,1,1,333,-1.3196,0,1,0,0,
58992,2530,nightlife,4.281,4.5,10,5,40,1580,2.1005,0,1,1,1,72.0
58993,1474,shopping,3.482,3.5,33,4,5,45,-0.0756,0,1,0,1,59.0
58994,1253,nightlife,3.036,3.0,75,5,14,36,0.9619,0,1,1,1,80.0
58995,946,beauty,3.721,3.5,171,4,4,182,-0.2821,0,1,0,0,
58996,2178,restaurants,4.278,4.5,99,5,17,83,1.1683,1,0,0,1,120.0
58997,1007,restaurants,3.906,4.0,22,4,12,174,0.7999,0,0,0,1,127.0
58998,297,services,3.708,3.5,18,3,19,51,1.2877,0,1,1,0,
58999,165,shopping,4.629,4.5,31,4,3,1096,-0.5348,0,1,0,0,
59000,1038,shopping,4.612,4.5,4,5,22,1288,1.4459,0,1,0,1,24.0
59001,2468,nightlife,2.874,3.0,33,4,9,260,0.5028,0,0,1,1,100.0
59002,2112,restaurants,3.797,4.0,20,4,1,1442,-1.3196,0,1,0,0,
59003,2967,restaurants,4.268,4.5,18,4,22,2671,1.4459,0,0,1,0,
59004,2395,health,3.256,3.5,14,4,9,237,0.5028,0,0,1,1,136.0
59005,1167,shopping,3.871,4.0,17,5,4,433,-0.2821,0,0,1,1,67.0
59006,3670,shopping,4.589,4.5,26,5,4,76,-0.2821,0,0,1,1,27.0
59007,2347,services,4.36,4.5,37,5,2,153,-0.8605,0,1,1,1,46.0
59008,2475,restaurants,3.206,3.0,165,3,6,928,0.0989,0,0,0,1,28.0
59009,1989,restaurants,4.771,5.0,25,5,9,484,0.5028,0,1,1,1,74.0
59010,1692,restaurants,4.779,5.0,25,5,6,266,0.0989,0,1,0,0,
59011,3972,shopping,3.531,3.5,21,5,6,381,0.0989,0,1,1,1,30.0
59012,1557,shopping,4.117,4.0,155,5,3,611,-0.5348,0,1,1,1,58.0
59013,3249,shopping,3.988,4.0,17,5,2,808,-0.8605,0,0,0,0,
59014,335,nightlife,3.436,3.5,108,5,5,218,-0.0756,0,1,1,1,26.0
59015,3784,shopping,3.224,3.0,77,5,7,195,0.2501,1,1,0,0,
59016,3027,services,3.609,3.5,5,5,3,314,-0.5348,0,1,1,0,
59017,3297,shopping,3.402,3.5,34,1,8,114,0.3835,0,1,1,1,28.0
59018,1277,restaurants,3.976,4.0,11,5,13,191,0.8838,0,1,1,1,104.0
59019,2630,restaurants,3.721,3.5,17,4,15,565,1.035,1,0,0,1,103.0
59020,3022,shopping,3.079,3.0,38,4,3,398,-0.5348,0,1,0,1,46.0
59021,284,nightlife,4.167,4.0,44,4,1,906,-1.3196,0,1,0,1,22.0
59022,2597,shopping,4.386,4.5,52,5,8,184,0.3835,0,1,0,0,
59023,3431,nightlife,3.282,3.5,33,5,4,1163,-0.2821,0,1,0,1,35.0
59024,3391,beauty,3.889,4.0,77,5,5,167,-0.0756,1,1,0,0,
59025,3044,beauty,4.373,4.5,80,4,3,152,-0.5348,0,0,1,1,44.0
59026,3573,shopping,3.781,4.0,9,5,30,73,1.7839,0,1,1,1,22.0
59027,1128,nightlife,4.242,4.0,7,5,3,31,-0.5348,0,0,0,1,50.0
59028,2755,services,3.796,4.0,3,4,39,471,2.0725,0,0,1,0,
59029,1077,shopping,4.081,4.0,90,4,12,285,0.7999,0,1,1,1,74.0
59030,3451,nightlife,4.219,4.0,4,5,16,437,1.1036,0,1,0,1,19.0
59031,2097,shopping,4.15,4.0,27,5,4,251,-0.2821,0,0,0,1,69.0
59032,3310,health,3.803,4.0,11,5,2,219,-0.8605,0,1,0,1,59.0
59033,1132,restaurants,3.853,4.0,44,4,11,356,0.7092,1,0,1,1,78.0
59034,1227,shopping,3.672,3.5,22,5,7,833,0.2501,0,1,1,1,38.0
59035,3882,beauty,3.6,3.5,15,3,3,530,-0.5348,0,0,0,1,72.0
59036,3616,shopping,3.561,3.5,74,4,11,1227,0.7092,0,0,1,1,56.0
59037,774,restaurants,3.507,3.5,100,5,9,455,0.5028,0,0,0,1,68.0
59038,1547,beauty,4.164,4.0,49,5,1,157,-1.3196,0,0,0,0,
59039,613,health,4.025,4.0,11,4,10,2365,0.6107,1,0,1,1,70.0
59040,2545,shopping,4.032,4.0,20,4,14,966,0.9619,0,1,1,0,
59041,174,restaurants,3.893,4.0,84,5,1,328,-1.3196,0,0,0,0,
59042,103,health,3.991,4.0,5,5,43,479,2.1804,0,1,1,1,98.0
59043,2210,health,3.584,3.5,234,5,23,450,1.4941,0,0,0,1,44.0
59044,3580,beauty,3.734,3.5,68,5,1,101,-1.3196,0,1,0,0,
59045,2961,health,4.448,4.5,5,2,3,287,-0.5348,0,0,1,0,
59046,2782,nightlife,3.713,3.5,87,1,2,300,-0.8605,0,1,0,0,
59047,2345,restaurants,3.536,3.5,68,5,1,760,-1.3196,0,1,0,0,
59048,723,health,2.989,3.0,111,1,7,223,0.2501,1,1,0,0,
59049,833,beauty,3.788,4.0,26,5,6,402,0.0989,0,1,1,0,
59050,2468,nightlife,2.874,3.0,33,3,2,1358,-0.8605,0,0,1,0,
59051,3693,nightlife,3.035,3.0,25,4,2,334,-0.8605,0,1,0,0,
59052,190,health,4.09,4.0,25,5,5,536,-0.0756,0,1,1,1,60.0
59053,1517,health,3.505,3.5,186,5,8,536,0.3835,0,1,1,1,59.0
59054,754,beauty,4.162,4.0,31,5,2,248,-0.8605,0,1,1,1,47.0
59055,563,nightlife,3.437,3.5,16,2,5,304,-0.0756,0,1,1,1,50.0
59056,1413,health,3.01,3.0,5,1,9,238,0.5028,0,0,0,1,94.0
59057,764,services,4.157,4.0,112,4,14,89,0.9619,0,0,1,1,19.0
59058,981,services,4.499,4.5,15,5,7,233,0.2501,0,0,1,0,
59059,1752,services,4.058,4.0,25,5,6,123,0.0989,0,1,0,0,
59060,2973,health,3.723,3.5,117,5,4,352,-0.2821,0,1,1,0,
59061,2177,services,3.095,3.0,5,5,3,785,-0.5348,0,1,1,0,
59062,2174,shopping,4.049,4.0,148,4,6,1630,0.0989,0,1,1,1,26.0
59063,2405,restaurants,4.153,4.0,77,5,6,183,0.0989,0,0,1,1,80.0
59064,901,restaurants,3.814,4.0,41,3,8,330,0.3835,0,0,0,1,69.0
59065,292,health,3.405,3.5,36,3,2,173,-0.8605,0,1,0,0,
59066,112,restaurants,3.957,4.0,111,5,10,100,0.6107,1,1,1,1,36.0
59067,3469,health,2.82,3.0,62,4,1,299,-1.3196,0,1,0,0,
59068,3504,beauty,3.591,3.5,15,5,10,43,0.6107,1,0,0,1,116.0
59069,1345,nightlife,4.663,4.5,49,4,4,539,-0.2821,0,0,1,1,81.0
59070,3136,services,3.616,3.5,15,3,1,173,-1.3196,0,1,0,0,
59071,1037,shopping,4.889,5.0,142,2,1,178,-1.3196,0,0,0,0,
59072,1220,restaurants,3.995,4.0,45,5,9,59,0.5028,0,1,1,1,92.0
59073,2750,restaurants,4.439,4.5,42,4,6,104,0.0989,0,1,1,1,47.0
59074,3709,beauty,4.308,4.5,34,5,6,502,0.0989,0,1,0,1,46.0
59075,2454,nightlife,3.708,3.5,11,4,4,357,-0.2821,0,0,1,1,61.0
59076,3837,restaurants,3.725,3.5,34,5,3,209,-0.5348,0,1,0,0,
59077,3971,restaurants,4.267,4.5,27,5,6,306,0.0989,0,0,1,1,62.0
59078,118,shopping,3.496,3.5,64,4,5,123,-0.0756,0,0,1,1,72.0
59079,1641,restaurants,3.297,3.5,16,5,2,46,-0.8605,0,0,0,0,
59080,1886,restaurants,3.304,3.5,24,4,1,586,-1.3196,0,1,1,1,54.0
59081,732,restaurants,4.686,4.5,60,5,2,601,-0.8605,0,0,0,0,
59082,853,services,5.0,5.0,27,5,6,214,0.0989,0,0,1,1,44.0
59083,3891,beauty,3.372,3.5,39,5,12,841,0.7999,1,0,1,1,105.0
59084,716,nightlife,4.862,5.0,9,5,1,89,-1.3196,0,1,1,1,29.0
59085,1928,restaurants,4.36,4.5,14,2,3,593,-0.5348,0,1,1,1,52.0
59086,1926,shopping,3.754,4.0,17,4,6,142,0.0989,0,0,0,1,57.0
59087,2646,beauty,3.488,3.5,19,3,6,178,0.0989,0,0,1,0,
59088,2190,restaurants,4.399,4.5,517,5,5,95,-0.0756,0,1,0,1,57.0
59089,169,health,3.585,3.5,102,5,3,663,-0.5348,0,1,0,1,34.0
59090,1803,beauty,2.127,2.0,58,1,2,655,-0.8605,0,0,0,1,36.0
59091,1343,nightlife,4.634,4.5,15,5,8,212,0.3835,0,1,1,1,56.0
59092,513,restaurants,4.271,4.5,18,5,6,208,0.0989,0,0,0,1,54.0
59093,3948,services,3.945,4.0,67,5,5,894,-0.0756,0,1,1,1,56.0
59094,2161,restaurants,3.32,3.5,260,4,45,302,2.2308,1,0,1,1,52.0
59095,3857,shopping,3.829,4.0,7,4,19,220,1.2877,0,0,0,0,
59096,3662,services,2.42,2.5,25,4,8,48,0.3835,0,0,0,1,139.0
59097,3936,shopping,4.355,4.5,64,4,14,835,0.9619,0,1,1,1,50.0
59098,947,services,4.516,4.5,7,5,10,102,0.6107,0,0,1,1,59.0
59099,3295,health,3.89,4.0,9,5,4,399,-0.2821,1,0,0,0,
59100,161,services,2.632,2.5,98,1,1,87,-1.3196,0,1,0,0,
59101,2002,health,4.743,4.5,18,4,14,402,0.9619,0,1,1,1,36.0
59102,3474,nightlife,3.893,4.0,70,5,5,181,-0.0756,0,0,1,1,57.0
59103,2288,restaurants,4.317,4.5,60,5,13,132,0.8838,0,1,1,1,56.0
59104,806,beauty,3.529,3.5,13,5,12,45,0.7999,0,0,1,1,56.0
59105,299,nightlife,4.338,4.5,27,5,1,187,-1.3196,0,0,1,0,
59106,1833,restaurants,4.473,4.5,77,5,10,53,0.6107,0,0,1,1,113.0
59107,3173,health,4.422,4.5,53,4,33,312,1.8885,0,1,1,1,87.0
59108,3679,restaurants,3.315,3.5,12,5,4,371,-0.2821,0,1,0,1,55.0
59109,2996,nightlife,3.39,3.5,51,5,7,334,0.2501,1,1,1,0,
59110,1769,services,4.061,4.0,52,2,16,152,1.1036,1,0,0,1,76.0
59111,2833,services,4.66,4.5,21,5,1,115,-1.3196,0,1,1,1,31.0
59112,3135,beauty,4.96,5.0,32,4,1,500,-1.3196,0,0,0,1,31.0
59113,1530,restaurants,4.028,4.0,67,3,4,2095,-0.2821,0,0,1,0,
59114,1054,restaurants,3.99,4.0,24,5,1,197,-1.3196,0,1,1,1,17.0
59115,1063,nightlife,3.073,3.0,7,4,22,484,1.4459,0,0,0,0,
59116,2983,nightlife,3.644,3.5,23,4,13,188,0.8838,0,0,0,1,118.0
59117,3239,restaurants,4.162,4.0,28,5,21,247,1.3956,0,1,0,1,89.0
59118,777,restaurants,3.46,3.5,32,4,5,149,-0.0756,0,0,0,1,48.0
59119,3898,restaurants,3.157,3.0,31,5,17,437,1.1683,1,1,1,1,74.0
59120,75,restaurants,3.098,3.0,11,5,5,47,-0.0756,0,1,1,1,44.0
59121,1693,beauty,4.588,4.5,48,4,8,27,0.3835,0,0,1,1,44.0
59122,1930,nightlife,3.831,4.0,27,5,52,217,2.3912,1,0,1,1,66.0
59123,222,beauty,4.409,4.5,12,5,1,706,-1.3196,0,1,0,0,
59124,2897,restaurants,3.601,3.5,8,5,33,511,1.8885,1,1,1,1,87.0
59125,3602,shopping,4.384,4.5,34,2,1,475,-1.3196,0,1,0,0,
59126,950,shopping,3.559,3.5,17,5,5,1514,-0.0756,0,1,0,1,14.0
59127,2757,beauty,3.704,3.5,26,4,9,1007,0.5028,1,0,1,1,89.0
59128,3805,restaurants,3.465,3.5,27,1,3,218,-0.5348,0,0,0,0,
59129,2685,beauty,4.518,4.5,45,5,7,179,0.2501,0,1,0,1,47.0
59130,1806,restaurants,3.02,3.0,48,5,7,56,0.2501,0,1,1,0,
59131,3777,restaurants,3.014,3.0,15,5,10,277,0.6107,0,1,1,0,
59132,1606,health,3.626,3.5,17,2,4,1240,-0.2821,1,1,0,0,
59133,2681,services,3.871,4.0,27,1,2,757,-0.8605,0,1,1,0,
59134,3080,restaurants,3.485,3.5,34,4,6,870,0.0989,1,0,0,1,92.0
59135,2470,shopping,4.028,4.0,62,5,3,281,-0.5348,0,1,0,1,27.0
59136,1256,beauty,3.352,3.5,130,5,5,184,-0.0756,0,0,0,1,43.0
59137,2840,services,3.841,4.0,6,1,4,391,-0.2821,1,1,0,0,
59138,1239,restaurants,3.432,3.5,11,5,6,565,0.0989,0,1,0,0,
59139,1935,restaurants,4.114,4.0,43,5,3,237,-0.5348,0,0,0,1,45.0
59140,2180,services,4.847,5.0,5,5,3,517,-0.5348,0,0,0,1,19.0
59141,1147,services,3.84,4.0,16,5,1,167,-1.3196,0,1,0,1,55.0
59142,3068,beauty,4.158,4.0,83,5,6,293,0.0989,0,1,0,1,46.0
59143,1007,restaurants,3.906,4.0,22,5,2,164,-0.8605,0,1,0,0,
59144,643,restaurants,3.477,3.5,32,5,7,301,0.2501,0,0,0,0,
59145,2904,shopping,3.877,4.0,22,5,15,344,1.035,0,1,1,1,54.0
59146,3520,shopping,3.758,4.0,16,4,28,270,1.7084,0,0,0,1,49.0
59147,970,restaurants,4.138,4.0,16,5,4,133,-0.2821,0,1,0,0,
59148,2071,shopping,3.079,3.0,10,4,105,78,3.1761,1,1,1,1,43.0
59149,3724,services,3.64,3.5,7,3,10,1528,0.6107,0,1,1,0,
59150,1479,shopping,3.705,3.5,13,5,6,515,0.0989,1,1,1,1,52.0
59151,1611,beauty,3.307,3.5,17,5,42,228,2.1544,0,0,0,1,45.0
59152,2792,beauty,3.418,3.5,14,5,2,669,-0.8605,0,1,0,1,14.0
59153,2534,health,4.532,4.5,5,4,5,282,-0.0756,0,1,1,1,48.0
59154,507,services,3.373,3.5,19,4,4,962,-0.2821,0,0,1,0,
59155,171,shopping,3.57,3.5,294,2,1,153,-1.3196,0,1,0,0,
59156,1456,restaurants,4.01,4.0,4,4,15,103,1.035,0,0,0,1,66.0
59157,1795,restaurants,3.861,4.0,25,5,7,94,0.2501,0,1,1,1,77.0
59158,2452,nightlife,4.442,4.5,5,5,10,200,0.6107,0,0,0,1,73.0
59159,1598,services,3.568,3.5,19,5,10,44,0.6107,0,0,0,1,66.0
59160,527,health,4.316,4.5,58,4,1,240,-1.3196,0,0,0,1,55.0
59161,3018,restaurants,3.108,3.0,35,4,18,130,1.2296,0,1,1,0,
59162,1727,services,2.558,2.5,25,1,2,184,-0.8605,0,0,1,1,54.0
59163,221,shopping,3.313,3.5,13,5,15,435,1.035,1,0,1,1,126.0
59164,2387,restaurants,2.821,3.0,45,4,1,444,-1.3196,0,0,0,0,
59165,1609,shopping,4.634,4.5,28,4,7,62,0.2501,0,1,1,1,35.0
59166,2142,beauty,3.447,3.5,23,1,2,664,-0.8605,0,1,0,1,59.0
59167,3432,health,3.174,3.0,11,5,6,143,0.0989,0,1,1,1,61.0
59168,765,restaurants,3.933,4.0,77,5,4,40,-0.2821,0,1,1,1,20.0
59169,2673,shopping,3.604,3.5,54,5,7,38,0.2501,0,1,0,0,
59170,474,restaurants,4.111,4.0,106,3,4,668,-0.2821,0,1,1,0,
59171,3109,health,4.119,4.0,22,3,3,376,-0.5348,0,0,0,0,
59172,1462,restaurants,4.263,4.5,53,5,20,693,1.3429,1,1,1,1,104.0
59173,3053,services,4.798,5.0,21,5,20,1899,1.3429,0,1,1,1,48.0
59174,164,nightlife,3.762,4.0,7,5,40,193,2.1005,0,1,1,1,57.0
59175,2647,services,3.885,4.0,11,3,5,876,-0.0756,0,1,0,0,
59176,1003,restaurants,4.125,4.0,6,4,5,141,-0.0756,0,0,0,0,
59177,1565,shopping,3.637,3.5,77,5,6,161,0.0989,0,0,1,1,30.0
59178,935,restaurants,3.223,3.0,56,4,2,591,-0.8605,0,0,0,1,50.0
59179,1597,restaurants,3.33,3.5,63,5,1,81,-1.3196,0,1,0,1,45.0
59180,3165,beauty,3.877,4.0,116,5,3,57,-0.5348,0,1,0,0,
59181,204,restaurants,3.496,3.5,16,5,2,84,-0.8605,0,0,1,1,61.0
59182,2408,restaurants,3.816,4.0,87,5,10,116,0.6107,0,0,1,1,91.0
59183,779,services,3.025,3.0,15,5,12,100,0.7999,0,0,0,1,57.0
59184,1587,nightlife,4.044,4.0,50,5,1,142,-1.3196,0,0,0,0,
59185,2232,restaurants,4.771,5.0,64,1,2,633,-0.8605,0,1,0,0,
59186,386,beauty,3.891,4.0,46,5,8,387,0.3835,1,0,0,1,77.0
59187,3580,beauty,3.734,3.5,68,5,6,187,0.0989,0,0,0,1,41.0
59188,2724,restaurants,3.6,3.5,20,5,4,422,-0.2821,0,1,1,1,114.0
59189,2448,nightlife,4.294,4.5,4,2,4,1205,-0.2821,0,1,1,0,
59190,3720,nightlife,3.746,3.5,9,5,8,415,0.3835,0,1,0,1,42.0
59191,1548,restaurants,2.829,3.0,17,5,8,645,0.3835,0,0,0,1,117.0
59192,561,restaurants,3.401,3.5,44,5,1,213,-1.3196,0,0,0,1,76.0
59193,3327,services,4.494,4.5,19,5,1,517,-1.3196,0,1,1,0,
59194,2539,shopping,3.846,4.0,13,5,5,609,-0.0756,0,1,0,1,66.0
59195,1795,restaurants,3.861,4.0,25,5,12,39,0.7999,0,1,0,1,94.0
59196,339,health,4.125,4.0,9,5,3,2386,-0.5348,1,1,1,1,65.0
59197,1039,restaurants,4.045,4.0,18,5,57,179,2.4933,0,1,1,1,122.0
59198,2332,services,4.475,4.5,16,5,13,163,0.8838,0,0,1,0,
59199,320,services,3.482,3.5,14,2,3,250,-0.5348,0,1,1,0,
59200,2193,restaurants,3.46,3.5,10,5,1,1443,-1.3196,0,0,0,1,77.0
59201,3314,restaurants,4.167,4.0,8,5,12,55,0.7999,1,1,1,1,65.0
59202,1797,restaurants,3.975,4.0,33,5,2,519,-0.8605,0,1,1,1,48.0
59203,2463,nightlife,5.0,5.0,13,4,3,206,-0.5348,0,1,0,0,
59204,865,services,4.21,4.0,6,5,2,479,-0.8605,0,1,1,1,17.0
59205,2323,restaurants,4.326,4.5,28,5,1,153,-1.3196,0,0,0,0,
59206,730,restaurants,3.59,3.5,33,5,3,239,-0.5348,0,0,0,1,42.0
59207,2882,nightlife,4.259,4.5,54,5,3,146,-0.5348,1,1,0,1,66.0
59208,2129,restaurants,4.149,4.0,13,5,2,307,-0.8605,0,0,1,1,149.0
59209,2420,restaurants,4.408,4.5,13,4,3,139,-0.5348,0,1,1,1,100.0
59210,1281,shopping,3.275,3.5,60,1,36,294,1.9842,0,0,0,1,75.0
59211,1402,health,3.31,3.5,27,5,11,397,0.7092,0,1,0,1,55.0
59212,2636,shopping,3.612,3.5,21,5,4,1877,-0.2821,0,1,1,1,53.0
59213,2470,shopping,4.028,4.0,62,4,1,321,-1.3196,0,1,0,0,
59214,2766,shopping,4.946,5.0,20,5,9,171,0.5028,0,0,1,0,
59215,560,restaurants,5.0,5.0,26,3,37,146,2.0144,1,0,1,1,160.0
59216,751,restaurants,3.33,3.5,50,5,33,125,1.8885,0,1,0,1,100.0
59217,1184,restaurants,3.113,3.0,73,3,4,169,-0.2821,0,1,0,0,
59218,1548,restaurants,2.829,3.0,17,2,7,143,0.2501,0,1,1,0,
59219,2149,restaurants,3.271,3.5,8,2,1,818,-1.3196,0,0,0,0,
59220,2080,shopping,3.95,4.0,52,5,7,274,0.2501,0,0,1,1,32.0
59221,276,restaurants,3.834,4.0,23,4,11,211,0.7092,0,0,0,1,47.0
59222,141,shopping,3.884,4.0,68,5,9,314,0.5028,0,1,0,1,25.0
59223,3287,shopping,4.54,4.5,15,4,18,713,1.2296,0,0,1,1,97.0
59224,2319,services,4.342,4.5,8,5,10,122,0.6107,0,1,0,0,
59225,178,services,3.4,3.5,70,5,1,240,-1.3196,0,1,0,1,39.0
59226,3412,shopping,2.442,2.5,5,5,3,1321,-0.5348,0,1,0,0,
59227,1489,shopping,4.497,4.5,10,5,15,92,1.035,0,1,0,1,51.0
59228,2648,beauty,4.195,4.0,62,5,1,129,-1.3196,0,1,0,1,27.0
59229,1817,shopping,3.957,4.0,5,3,5,487,-0.0756,1,1,1,1,61.0
59230,768,restaurants,4.06,4.0,2,4,3,171,-0.5348,0,0,1,1,136.0
59231,2722,shopping,4.036,4.0,41,5,1,178,-1.3196,0,0,0,1,22.0
59232,1453,health,3.926,4.0,15,5,14,332,0.9619,0,1,1,1,33.0
59233,619,restaurants,3.954,4.0,293,1,2,120,-0.8605,1,0,0,1,87.0
59234,890,restaurants,3.604,3.5,40,4,51,454,2.3696,1,1,1,1,92.0
59235,3285,nightlife,3.317,3.5,83,5,4,1971,-0.2821,0,0,0,1,68.0
59236,2081,restaurants,3.577,3.5,98,5,16,77,1.1036,0,0,0,1,125.0
59237,1704,shopping,3.474,3.5,55,5,31,104,1.8199,0,0,0,1,67.0
59238,3125,restaurants,3.627,3.5,336,4,7,1577,0.2501,0,0,0,1,108.0
59239,1004,nightlife,4.046,4.0,8,5,5,150,-0.0756,0,0,0,1,62.0
59240,602,services,3.706,3.5,9,5,12,230,0.7999,0,1,0,0,
59241,393,beauty,4.453,4.5,14,5,31,73,1.8199,0,1,1,1,38.0
59242,407,services,3.821,4.0,40,5,7,1059,0.2501,0,0,1,1,68.0
59243,3701,restaurants,3.84,4.0,49,1,2,532,-0.8605,0,0,1,1,39.0
59244,3603,restaurants,3.183,3.0,92,5,1,339,-1.3196,0,1,0,1,18.0
59245,1613,shopping,4.202,4.0,18,5,7,265,0.2501,0,1,1,1,23.0
59246,1889,shopping,3.963,4.0,26,2,2,161,-0.8605,0,0,0,1,20.0
59247,1525,restaurants,4.41,4.5,10,4,14,224,0.9619,0,0,0,1,49.0
59248,2193,restaurants,3.46,3.5,10,5,20,457,1.3429,1,1,1,1,37.0
59249,720,shopping,3.466,3.5,21,5,9,104,0.5028,0,0,1,1,80.0
59250,2637,restaurants,3.828,4.0,10,1,5,1092,-0.0756,0,1,0,1,50.0
59251,2025,shopping,3.839,4.0,40,5,10,1041,0.6107,0,0,0,1,40.0
59252,3653,restaurants,3.515,3.5,59,5,5,578,-0.0756,0,1,1,1,59.0
59253,1279,nightlife,3.849,4.0,14,4,4,411,-0.2821,0,1,1,1,26.0
59254,3044,beauty,4.373,4.5,80,1,3,612,-0.5348,0,1,1,1,80.0
59255,663,restaurants,4.753,5.0,40,5,6,1419,0.0989,0,0,0,0,
59256,369,services,3.718,3.5,19,5,5,153,-0.0756,0,1,1,1,28.0
59257,3011,services,3.133,3.0,65,3,19,658,1.2877,0,0,0,0,
59258,3553,shopping,3.765,4.0,79,4,9,76,0.5028,0,0,0,0,
59259,3593,restaurants,2.655,2.5,41,2,1,345,-1.3196,0,1,1,0,
59260,234,health,4.007,4.0,41,5,9,350,0.5028,0,1,1,1,65.0
59261,1409,beauty,4.581,4.5,15,5,6,489,0.0989,0,1,1,1,49.0
59262,1892,nightlife,3.591,3.5,25,5,7,89,0.2501,0,1,0,0,
59263,1145,restaurants,3.448,3.5,40,5,4,212,-0.2821,0,1,1,1,24.0
59264,1194,services,4.423,4.5,12,5,5,401,-0.0756,0,1,0,1,41.0
59265,1493,services,4.252,4.5,60,5,30,406,1.7839,1,1,1,0,
59266,99,health,4.108,4.0,12,5,3,273,-0.5348,0,1,1,0,
59267,3699,shopping,3.209,3.0,9,1,2,358,-0.8605,0,1,1,0,
